observation_id;access;user_id;specie_id;specie_name;location_id;location_name;latitude;longitude;resource_id;resource_secondary_id;measurement_id;trait_id;trait_name;trait_class;standard_id;standard_unit;methodology_id;methodology_name;value;value_type;precision;precision_type;precision_upper;replicates;notes
156381;1;9;1269;Porites astreoides;397;Cheeca Patch, Florida;24,907447;-80,61826;744;NA;NA;60;Growth rate;Physiological;38;mm yr^-1;4;Callipers;4.3;mean;0.15;standard_error;NA;8;
156382;1;9;1269;Porites astreoides;357;Conch Reef, Florida;24,95797;-80,46052;744;NA;NA;60;Growth rate;Physiological;38;mm yr^-1;4;Callipers;3.5;mean;0.14;standard_error;NA;8;
159714;1;126;76;Acropora hemprichii;425;El-Fanadir;27,2444778;33,7930128;793;787;NA;60;Growth rate;Physiological;38;mm yr^-1;54;Ruler measurement;15.04;mean;12.41;standard_deviation;NA;4;
159715;1;126;76;Acropora hemprichii;425;El-Fanadir;27,2444778;33,7930128;793;787;NA;60;Growth rate;Physiological;38;mm yr^-1;54;Ruler measurement;6.28;mean;1.1;standard_deviation;NA;4;
159716;1;126;76;Acropora hemprichii;425;El-Fanadir;27,2444778;33,7930128;793;787;NA;60;Growth rate;Physiological;38;mm yr^-1;54;Ruler measurement;5.8;mean;0.8395;standard_deviation;NA;4;
159717;1;126;76;Acropora hemprichii;425;El-Fanadir;27,2444778;33,7930128;793;787;NA;60;Growth rate;Physiological;38;mm yr^-1;54;Ruler measurement;4.75;mean;0.876;standard_deviation;NA;4;
159718;1;126;1304;Porites lutea;185;Gulf of Aqaba, Red Sea;28,75;34,75;794;787;NA;60;Growth rate;Physiological;38;mm yr^-1;8;X-radiography (densitometer);15.2;mean;12;range;21;1;7 branch replicates
159719;1;126;1312;Porites nodifera;43;Eilat, Israel;29,54973056;34,95620556;794;787;NA;60;Growth rate;Physiological;38;mm yr^-1;8;X-radiography (densitometer);11.2;mean;7;range;13;1;12 branch replicates
159720;1;126;1303;Porites lobata;368;Davies Reef;-18,830949;147,651977;795;787;NA;60;Growth rate;Physiological;38;mm yr^-1;8;X-radiography (densitometer);8;mean;1;standard_deviation;NA;1;20 branch replicates
159721;1;126;1303;Porites lobata;368;Davies Reef;-18,830949;147,651977;795;787;NA;60;Growth rate;Physiological;38;mm yr^-1;8;X-radiography (densitometer);9;mean;1;standard_deviation;NA;1;40 branch replicates
159722;1;126;1303;Porites lobata;523;Wheeler Reef, GBR;-18,797743;147,527611;795;787;NA;60;Growth rate;Physiological;38;mm yr^-1;8;X-radiography (densitometer);19;mean;1;standard_deviation;NA;1;280 branch replicates
159723;1;126;1304;Porites lutea;368;Davies Reef;-18,830949;147,651977;795;787;NA;60;Growth rate;Physiological;38;mm yr^-1;8;X-radiography (densitometer);15;mean;4;standard_deviation;NA;1;36 branch replicates
159724;1;126;1304;Porites lutea;368;Davies Reef;-18,830949;147,651977;795;787;NA;60;Growth rate;Physiological;38;mm yr^-1;8;X-radiography (densitometer);12;mean;1;standard_deviation;NA;1;11 branch replicates
159725;1;126;1304;Porites lutea;368;Davies Reef;-18,830949;147,651977;795;787;NA;60;Growth rate;Physiological;38;mm yr^-1;8;X-radiography (densitometer);14;mean;3;standard_deviation;NA;1;15 branch replicates
159726;1;126;1305;Porites mayeri;368;Davies Reef;-18,830949;147,651977;795;787;NA;60;Growth rate;Physiological;38;mm yr^-1;8;X-radiography (densitometer);13;mean;3;standard_deviation;NA;1;8 branch replicates
159727;1;126;973;Orbicella annularis;70;St. Croix;17,785806;-64,755668;796;787;NA;60;Growth rate;Physiological;38;mm yr^-1;8;X-radiography (densitometer);9.17;mean;;;NA;16;
159728;1;126;973;Orbicella annularis;70;St. Croix;17,785806;-64,755668;796;787;NA;60;Growth rate;Physiological;38;mm yr^-1;8;X-radiography (densitometer);9.95;mean;1.43;standard_deviation;NA;13;
159729;1;126;973;Orbicella annularis;70;St. Croix;17,785806;-64,755668;796;787;NA;60;Growth rate;Physiological;38;mm yr^-1;8;X-radiography (densitometer);10.41;mean;1.24;standard_deviation;NA;12;
159730;1;126;973;Orbicella annularis;70;St. Croix;17,785806;-64,755668;796;787;NA;60;Growth rate;Physiological;38;mm yr^-1;8;X-radiography (densitometer);9.69;mean;1.36;standard_deviation;NA;22;
159731;1;126;973;Orbicella annularis;70;St. Croix;17,785806;-64,755668;796;787;NA;60;Growth rate;Physiological;38;mm yr^-1;8;X-radiography (densitometer);6.54;mean;3.56;standard_deviation;NA;13;
159732;1;126;973;Orbicella annularis;70;St. Croix;17,785806;-64,755668;796;787;NA;60;Growth rate;Physiological;38;mm yr^-1;8;X-radiography (densitometer);2.06;mean;0.54;standard_deviation;NA;7;
159733;1;126;973;Orbicella annularis;70;St. Croix;17,785806;-64,755668;796;787;NA;60;Growth rate;Physiological;38;mm yr^-1;8;X-radiography (densitometer);1.56;mean;0.2;standard_deviation;NA;6;
159734;1;126;589;Diploria labyrinthiformis;535;John Pennekamp Coral State Park, Florida;25,204996;-80,297975;797;787;NA;60;Growth rate;Physiological;38;mm yr^-1;8;X-radiography (densitometer);3.5;mean;0.6;standard_deviation;NA;31;
159735;1;126;1304;Porites lutea;185;Gulf of Aqaba, Red Sea;28,75;34,75;393;787;NA;60;Growth rate;Physiological;38;mm yr^-1;8;X-radiography (densitometer);8.4;mean;3;standard_deviation;NA;;
159736;1;126;1304;Porites lutea;185;Gulf of Aqaba, Red Sea;28,75;34,75;393;787;NA;60;Growth rate;Physiological;38;mm yr^-1;8;X-radiography (densitometer);3;mean;1.2;standard_deviation;NA;;
159737;1;126;978;Orbicella faveolata;50;Florida Keys;24,776438;-80,717769;798;787;NA;60;Growth rate;Physiological;38;mm yr^-1;8;X-radiography (densitometer);7.9;mean;0.7;standard_deviation;NA;7;
159738;1;126;973;Orbicella annularis;80;Carrie Bow Cay, Belize;16,796983;-88,084388;596;787;NA;60;Growth rate;Physiological;38;mm yr^-1;8;X-radiography (densitometer);6.34;mean;;;NA;19;
159739;1;126;975;Montastraea cavernosa;80;Carrie Bow Cay, Belize;16,796983;-88,084388;596;787;NA;60;Growth rate;Physiological;38;mm yr^-1;8;X-radiography (densitometer);4.36;mean;;;NA;14;
159740;1;126;1269;Porites astreoides;80;Carrie Bow Cay, Belize;16,796983;-88,084388;596;787;NA;60;Growth rate;Physiological;38;mm yr^-1;8;X-radiography (densitometer);4.75;mean;;;NA;20;
159741;1;126;978;Orbicella faveolata;428;Veracruz Reef System;19,1786047;-96,1032024;799;787;NA;60;Growth rate;Physiological;38;mm yr^-1;8;X-radiography (densitometer);11.2;mean;;;NA;1;
159742;1;126;1322;Porites solida;414;Pandora Reef;-18,8132669;146,4325734;800;787;NA;60;Growth rate;Physiological;38;mm yr^-1;8;X-radiography (densitometer);7.2;mean;1.85;standard_deviation;NA;;
159743;1;126;1294;Porites furcata;70;St. Croix;17,785806;-64,755668;801;787;NA;60;Growth rate;Physiological;38;mm yr^-1;2;Alizarin stain;53.3;mean;;;NA;24;
159745;1;126;50;Acropora digitifera;339;Maldives;2,438229;73,212891;802;787;NA;60;Growth rate;Physiological;38;mm yr^-1;2;Alizarin stain;37.6;mean;3.2;standard_deviation;NA;4;
159746;1;126;66;Acropora muricata;339;Maldives;2,438229;73,212891;802;787;NA;60;Growth rate;Physiological;38;mm yr^-1;4;Callipers;58.5;mean;27.5;standard_deviation;NA;2;
159747;1;126;68;Acropora gemmifera;339;Maldives;2,438229;73,212891;802;787;NA;60;Growth rate;Physiological;38;mm yr^-1;2;Alizarin stain;24;mean;3.3;standard_deviation;NA;2;
159751;1;126;855;Hydnophora microconos;339;Maldives;2,438229;73,212891;802;787;NA;60;Growth rate;Physiological;38;mm yr^-1;2;Alizarin stain;6.3;mean;0.4;standard_deviation;NA;3;
159752;1;126;883;Leptastrea purpurea;339;Maldives;2,438229;73,212891;802;787;NA;60;Growth rate;Physiological;38;mm yr^-1;2;Alizarin stain;1.8;mean;0.3;standard_deviation;NA;3;
159754;1;126;1281;Porites cylindrica;339;Maldives;2,438229;73,212891;802;787;NA;60;Growth rate;Physiological;38;mm yr^-1;2;Alizarin stain;7.4;mean;3.7;standard_deviation;NA;3;
159755;1;126;1303;Porites lobata;339;Maldives;2,438229;73,212891;802;787;NA;60;Growth rate;Physiological;38;mm yr^-1;2;Alizarin stain;14.8;mean;2.7;standard_deviation;NA;2;
159756;1;126;1304;Porites lutea;471;Ko Phuket, Thailand;7,7991;98,4087;477;787;NA;60;Growth rate;Physiological;38;mm yr^-1;2;Alizarin stain;22.5;mean;;;NA;11;
159757;1;126;1304;Porites lutea;471;Ko Phuket, Thailand;7,7991;98,4087;477;787;NA;60;Growth rate;Physiological;38;mm yr^-1;2;Alizarin stain;21.9;mean;;;NA;9;
159758;1;126;1304;Porites lutea;471;Ko Phuket, Thailand;7,7991;98,4087;477;787;NA;60;Growth rate;Physiological;38;mm yr^-1;2;Alizarin stain;20.9;mean;;;NA;11;
159759;1;126;1304;Porites lutea;471;Ko Phuket, Thailand;7,7991;98,4087;477;787;NA;60;Growth rate;Physiological;38;mm yr^-1;2;Alizarin stain;23.2;mean;;;NA;8;
159760;1;126;1304;Porites lutea;471;Ko Phuket, Thailand;7,7991;98,4087;477;787;NA;60;Growth rate;Physiological;38;mm yr^-1;2;Alizarin stain;21.9;mean;;;NA;7;
159761;1;126;1304;Porites lutea;471;Ko Phuket, Thailand;7,7991;98,4087;477;787;NA;60;Growth rate;Physiological;38;mm yr^-1;2;Alizarin stain;18;mean;;;NA;10;
159762;1;126;1304;Porites lutea;471;Ko Phuket, Thailand;7,7991;98,4087;477;787;NA;60;Growth rate;Physiological;38;mm yr^-1;2;Alizarin stain;23.2;mean;;;NA;15;
159763;1;126;1304;Porites lutea;471;Ko Phuket, Thailand;7,7991;98,4087;477;787;NA;60;Growth rate;Physiological;38;mm yr^-1;2;Alizarin stain;18.4;mean;;;NA;7;
159764;1;126;1304;Porites lutea;471;Ko Phuket, Thailand;7,7991;98,4087;477;787;NA;60;Growth rate;Physiological;38;mm yr^-1;2;Alizarin stain;20.2;mean;;;NA;9;
159765;1;126;1304;Porites lutea;471;Ko Phuket, Thailand;7,7991;98,4087;477;787;NA;60;Growth rate;Physiological;38;mm yr^-1;2;Alizarin stain;16.3;mean;;;NA;14;
159766;1;126;1304;Porites lutea;471;Ko Phuket, Thailand;7,7991;98,4087;477;787;NA;60;Growth rate;Physiological;38;mm yr^-1;2;Alizarin stain;13.7;mean;;;NA;6;
159767;1;126;201;Agaricia agaricites;46;Barbados;13,065258;-59,39125;302;787;NA;60;Growth rate;Physiological;38;mm yr^-1;2;Alizarin stain;4.8;mean;;;NA;;
159768;1;126;1395;Siderastrea siderea;46;Barbados;13,065258;-59,39125;302;787;NA;60;Growth rate;Physiological;38;mm yr^-1;2;Alizarin stain;5.4;mean;;;NA;;
159769;1;126;73;Acropora granulosa;542;Na'ama Bay, Egypt;27,91066;34,332476;774;787;NA;60;Growth rate;Physiological;38;mm yr^-1;2;Alizarin stain;5.9;mean;;;NA;198;
159770;1;126;73;Acropora granulosa;542;Na'ama Bay, Egypt;27,91066;34,332476;774;787;NA;60;Growth rate;Physiological;38;mm yr^-1;2;Alizarin stain;6.34;mean;;;NA;180;
159771;1;126;1269;Porites astreoides;46;Barbados;13,065258;-59,39125;302;787;NA;60;Growth rate;Physiological;38;mm yr^-1;2;Alizarin stain;6.5;mean;;;NA;;
159772;1;126;1441;Stylophora pistillata;542;Na'ama Bay, Egypt;27,91066;34,332476;774;787;NA;60;Growth rate;Physiological;38;mm yr^-1;2;Alizarin stain;6.51;mean;;;NA;189;
159773;1;126;1224;Pocillopora damicornis;542;Na'ama Bay, Egypt;27,91066;34,332476;774;787;NA;60;Growth rate;Physiological;38;mm yr^-1;2;Alizarin stain;6.6;mean;;;NA;188;
159774;1;126;973;Orbicella annularis;46;Barbados;13,065258;-59,39125;302;787;NA;60;Growth rate;Physiological;38;mm yr^-1;2;Alizarin stain;7;mean;;;NA;;
159775;1;126;1224;Pocillopora damicornis;542;Na'ama Bay, Egypt;27,91066;34,332476;774;787;NA;60;Growth rate;Physiological;38;mm yr^-1;2;Alizarin stain;7.39;mean;;;NA;185;
159776;1;126;1441;Stylophora pistillata;542;Na'ama Bay, Egypt;27,91066;34,332476;774;787;NA;60;Growth rate;Physiological;38;mm yr^-1;2;Alizarin stain;7.48;mean;;;NA;164;
159777;1;126;973;Orbicella annularis;46;Barbados;13,065258;-59,39125;302;787;NA;60;Growth rate;Physiological;38;mm yr^-1;2;Alizarin stain;7.6;mean;;;NA;;
159778;1;126;1067;Mussismilia braziliensis;517;Abrolhos Reef Complex, Brazil;-17,968303;-38,700152;804;787;NA;60;Growth rate;Physiological;38;mm yr^-1;2;Alizarin stain;8;mean;;;NA;;
159779;1;126;73;Acropora granulosa;542;Na'ama Bay, Egypt;27,91066;34,332476;774;787;NA;60;Growth rate;Physiological;38;mm yr^-1;2;Alizarin stain;9.24;mean;;;NA;177;
159780;1;126;1441;Stylophora pistillata;542;Na'ama Bay, Egypt;27,91066;34,332476;774;787;NA;60;Growth rate;Physiological;38;mm yr^-1;2;Alizarin stain;9.24;mean;;;NA;176;
159781;1;126;973;Orbicella annularis;46;Barbados;13,065258;-59,39125;302;787;NA;60;Growth rate;Physiological;38;mm yr^-1;2;Alizarin stain;12;mean;;;NA;;
159782;1;126;973;Orbicella annularis;46;Barbados;13,065258;-59,39125;302;787;NA;60;Growth rate;Physiological;38;mm yr^-1;2;Alizarin stain;12.2;mean;;;NA;;
159783;1;126;1237;Pocillopora verrucosa;43;Eilat, Israel;29,54973056;34,95620556;415;787;NA;60;Growth rate;Physiological;38;mm yr^-1;2;Alizarin stain;17.88;mean;;;NA;;
159784;1;126;1224;Pocillopora damicornis;536;Galapagos Islands;-0,800351;-90,497096;204;787;NA;60;Growth rate;Physiological;38;mm yr^-1;2;Alizarin stain;22.4;mean;;;NA;;
159785;1;126;1224;Pocillopora damicornis;240;Saboga, Panama;8,622584;-79,061694;733;787;NA;60;Growth rate;Physiological;38;mm yr^-1;2;Alizarin stain;30.8;mean;;;NA;;
159786;1;126;24;Acropora aspera;400;Pari Island Complex, Java Sea;-5,86;106,599;347;787;NA;60;Growth rate;Physiological;38;mm yr^-1;2;Alizarin stain;34.95;mean;;;NA;160;
159787;1;126;1237;Pocillopora verrucosa;43;Eilat, Israel;29,54973056;34,95620556;415;787;NA;60;Growth rate;Physiological;38;mm yr^-1;2;Alizarin stain;37.6;mean;;;NA;;
159788;1;126;1224;Pocillopora damicornis;432;Secas Island, Panama;7,986666;-82,0303155;733;787;NA;60;Growth rate;Physiological;38;mm yr^-1;2;Alizarin stain;38.6;mean;;;NA;;
159789;1;126;66;Acropora muricata;538;Hopkinson Reef;-18,551711;147,196168;805;787;NA;60;Growth rate;Physiological;38;mm yr^-1;2;Alizarin stain;40.15;mean;;;NA;39;
159790;1;126;24;Acropora aspera;400;Pari Island Complex, Java Sea;-5,86;106,599;347;787;NA;60;Growth rate;Physiological;38;mm yr^-1;2;Alizarin stain;52.65;mean;;;NA;160;
159791;1;126;1304;Porites lutea;165;Phuket Island;7,98631667;98,32754444;763;787;NA;60;Growth rate;Physiological;38;mm yr^-1;2;Alizarin stain;17.7;mean;11.1;range;24,3;;
159792;1;126;1224;Pocillopora damicornis;132;Abrolhos, Australia;-28,695921;113,647341;769;787;NA;60;Growth rate;Physiological;38;mm yr^-1;2;Alizarin stain;13.25;mean;12.2;range;14,3;10;
159793;1;126;66;Acropora muricata;165;Phuket Island;7,98631667;98,32754444;763;787;NA;60;Growth rate;Physiological;38;mm yr^-1;2;Alizarin stain;52.2;mean;36;range;68,4;;
159794;1;126;66;Acropora muricata;132;Abrolhos, Australia;-28,695921;113,647341;769;787;NA;60;Growth rate;Physiological;38;mm yr^-1;2;Alizarin stain;39.95;mean;37;range;42,9;10;
159795;1;126;66;Acropora muricata;132;Abrolhos, Australia;-28,695921;113,647341;806;787;NA;60;Growth rate;Physiological;38;mm yr^-1;2;Alizarin stain;65.5;mean;52;range;79;10;
159796;1;126;973;Orbicella annularis;47;Jamaica;18,13265;-77,29588889;419;787;NA;60;Growth rate;Physiological;38;mm yr^-1;2;Alizarin stain;8.55;mean;;;NA;;
159797;1;126;973;Orbicella annularis;47;Jamaica;18,13265;-77,29588889;418;787;NA;60;Growth rate;Physiological;38;mm yr^-1;2;Alizarin stain;8.76;mean;;;NA;15;
159798;1;126;1281;Porites cylindrica;181;Bolinao, Phillipines;16,3333;119,8833;807;787;NA;60;Growth rate;Physiological;38;mm yr^-1;54;Ruler measurement;12.85;mean;;;NA;;
159799;1;126;1303;Porites lobata;90;Rib Reef;-18,48189722;146,8737056;808;787;NA;60;Growth rate;Physiological;38;mm yr^-1;8;X-radiography (densitometer);7.6;mean;1.1;standard_deviation;NA;1;10 branch replicates
159800;1;126;1303;Porites lobata;90;Rib Reef;-18,48189722;146,8737056;808;787;NA;60;Growth rate;Physiological;38;mm yr^-1;8;X-radiography (densitometer);10.4;mean;2.3;standard_deviation;NA;;14 branch replicates
159801;1;126;1303;Porites lobata;90;Rib Reef;-18,48189722;146,8737056;808;787;NA;60;Growth rate;Physiological;38;mm yr^-1;8;X-radiography (densitometer);18.8;mean;2.7;standard_deviation;NA;1;12 branch replicates
159802;1;126;1303;Porites lobata;90;Rib Reef;-18,48189722;146,8737056;808;787;NA;60;Growth rate;Physiological;38;mm yr^-1;8;X-radiography (densitometer);9.9;mean;3.6;standard_deviation;NA;;13 branch replicates
159803;1;126;1303;Porites lobata;90;Rib Reef;-18,48189722;146,8737056;808;787;NA;60;Growth rate;Physiological;38;mm yr^-1;8;X-radiography (densitometer);10.7;mean;3.7;standard_deviation;NA;;19 branch replicates
159804;1;126;1303;Porites lobata;90;Rib Reef;-18,48189722;146,8737056;808;787;NA;60;Growth rate;Physiological;38;mm yr^-1;8;X-radiography (densitometer);13.3;mean;5;standard_deviation;NA;1;6 branch replicates
159805;1;126;1303;Porites lobata;244;Hawaii;20,846946;-157,592354;809;787;NA;60;Growth rate;Physiological;38;mm yr^-1;8;X-radiography (densitometer);3;mean;;;NA;10;
159806;1;126;1303;Porites lobata;244;Hawaii;20,846946;-157,592354;809;787;NA;60;Growth rate;Physiological;38;mm yr^-1;8;X-radiography (densitometer);13;mean;;;NA;10;
159807;1;126;169;Acropora spicifera;132;Abrolhos, Australia;-28,695921;113,647341;782;787;NA;60;Growth rate;Physiological;38;mm yr^-1;54;Ruler measurement;104.2;mean;16.5;standard_deviation;NA;15;
159808;1;126;1062;Montipora verrucosa;347;Coconut Island, Kaneohe Bay, Oahu;21,434395;-157,787983;782;787;NA;60;Growth rate;Physiological;38;mm yr^-1;54;Ruler measurement;32.5;mean;;;NA;;
159809;1;126;169;Acropora spicifera;546;Bundegi Reef, Australia;-21,844927;114,173732;782;787;NA;60;Growth rate;Physiological;38;mm yr^-1;54;Ruler measurement;105.2;mean;11.7;standard_deviation;NA;36;
159810;1;126;169;Acropora spicifera;131;Ningaloo;-23,097835;113,624526;782;787;NA;60;Growth rate;Physiological;38;mm yr^-1;54;Ruler measurement;123.6;mean;14.1;standard_deviation;NA;44;
159811;1;126;124;Acropora palmata;47;Jamaica;18,13265;-77,29588889;810;787;NA;60;Growth rate;Physiological;38;mm yr^-1;15;Image analysis;62.5;mean;50;range;90;;
159812;1;126;964;Meandrina meandrites;47;Jamaica;18,13265;-77,29588889;362;787;NA;60;Growth rate;Physiological;38;mm yr^-1;15;Image analysis;1.22;mean;;;NA;5;
159813;1;126;1269;Porites astreoides;47;Jamaica;18,13265;-77,29588889;362;787;NA;60;Growth rate;Physiological;38;mm yr^-1;15;Image analysis;4.07;mean;;;NA;5;
159814;1;126;589;Diploria labyrinthiformis;47;Jamaica;18,13265;-77,29588889;362;787;NA;60;Growth rate;Physiological;38;mm yr^-1;15;Image analysis;4.33;mean;;;NA;5;
159815;1;126;979;Orbicella franksi;47;Jamaica;18,13265;-77,29588889;362;787;NA;60;Growth rate;Physiological;38;mm yr^-1;15;Image analysis;5.63;mean;;;NA;5;
159816;1;126;458;Colpophyllia natans;47;Jamaica;18,13265;-77,29588889;362;787;NA;60;Growth rate;Physiological;38;mm yr^-1;15;Image analysis;6.34;mean;;;NA;5;
159817;1;126;975;Montastraea cavernosa;47;Jamaica;18,13265;-77,29588889;362;787;NA;60;Growth rate;Physiological;38;mm yr^-1;15;Image analysis;6.45;mean;;;NA;5;
159818;1;126;1395;Siderastrea siderea;47;Jamaica;18,13265;-77,29588889;362;787;NA;60;Growth rate;Physiological;38;mm yr^-1;15;Image analysis;7.47;mean;;;NA;5;
159819;1;126;973;Orbicella annularis;47;Jamaica;18,13265;-77,29588889;362;787;NA;60;Growth rate;Physiological;38;mm yr^-1;15;Image analysis;7.85;mean;;;NA;5;
159820;1;126;124;Acropora palmata;47;Jamaica;18,13265;-77,29588889;362;787;NA;60;Growth rate;Physiological;38;mm yr^-1;15;Image analysis;71;mean;50;range;90;5;
159821;1;126;37;Acropora cervicornis;47;Jamaica;18,13265;-77,29588889;362;787;NA;60;Growth rate;Physiological;38;mm yr^-1;15;Image analysis;102;mean;82;range;149;5;
159822;1;126;949;Madracis mirabilis;227;Discovery Bay, Jamaica;18,467479;-77,404089;838;787;NA;60;Growth rate;Physiological;38;mm yr^-1;54;Ruler measurement;22;mean;5;standard_deviation;NA;12;
159823;1;126;627;Endopachys bulbosa;540;Low Isles, Queensland, Australia;-16,385932;145,562259;775;787;NA;60;Growth rate;Physiological;38;mm yr^-1;54;Ruler measurement;25;mean;;;NA;;
159824;1;126;752;Lobactis scutaria;87;Oahu;21,5;-158;119;787;NA;60;Growth rate;Physiological;38;mm yr^-1;54;Ruler measurement;4.6;mean;;;NA;;
159825;1;126;1346;Psammocora stellata;87;Oahu;21,5;-158;119;787;NA;60;Growth rate;Physiological;38;mm yr^-1;54;Ruler measurement;5.7;mean;;;NA;;
159826;1;126;1303;Porites lobata;87;Oahu;21,5;-158;119;787;NA;60;Growth rate;Physiological;38;mm yr^-1;54;Ruler measurement;7.1;mean;;;NA;;
159827;1;126;1279;Porites compressa;87;Oahu;21,5;-158;119;787;NA;60;Growth rate;Physiological;38;mm yr^-1;54;Ruler measurement;7.3;mean;;;NA;14;
159828;1;126;1279;Porites compressa;87;Oahu;21,5;-158;119;787;NA;60;Growth rate;Physiological;38;mm yr^-1;54;Ruler measurement;10.8;mean;;;NA;21;
159829;1;126;1291;Porites evermanni;87;Oahu;21,5;-158;119;787;NA;60;Growth rate;Physiological;38;mm yr^-1;54;Ruler measurement;11.6;mean;;;NA;;
159830;1;126;1304;Porites lutea;87;Oahu;21,5;-158;119;787;NA;60;Growth rate;Physiological;38;mm yr^-1;54;Ruler measurement;11.6;mean;;;NA;;
159831;1;126;1224;Pocillopora damicornis;87;Oahu;21,5;-158;119;787;NA;60;Growth rate;Physiological;38;mm yr^-1;54;Ruler measurement;13.9;mean;;;NA;6;
159832;1;126;1062;Montipora verrucosa;87;Oahu;21,5;-158;119;787;NA;60;Growth rate;Physiological;38;mm yr^-1;54;Ruler measurement;14;mean;;;NA;;
159833;1;126;1233;Pocillopora ligulata;87;Oahu;21,5;-158;119;787;NA;60;Growth rate;Physiological;38;mm yr^-1;54;Ruler measurement;14.5;mean;;;NA;18;
159834;1;126;1234;Pocillopora meandrina;87;Oahu;21,5;-158;119;787;NA;60;Growth rate;Physiological;38;mm yr^-1;54;Ruler measurement;14.8;mean;;;NA;107;
159835;1;126;752;Lobactis scutaria;87;Oahu;21,5;-158;119;787;NA;60;Growth rate;Physiological;38;mm yr^-1;54;Ruler measurement;16.4;mean;;;NA;;
159836;1;126;1395;Siderastrea siderea;241;Panama;9,123115;-79,539569;386;787;NA;60;Growth rate;Physiological;38;mm yr^-1;54;Ruler measurement;4.7;mean;0.1;standard_deviation;NA;;
159837;1;126;1303;Porites lobata;87;Oahu;21,5;-158;811;787;NA;60;Growth rate;Physiological;38;mm yr^-1;54;Ruler measurement;10.1;mean;;;NA;;
159838;1;126;310;Balanophyllia europaea;534;Calafuria, Tyrrhenian Sea;43,450009;10,35;812;787;NA;60;Growth rate;Physiological;38;mm yr^-1;78;Growth rate estimated from length-age growth functions;1.49;mean;0.01;standard_error;NA;941;
159839;1;126;79;Acropora humilis;123;Johnston Atoll;16,7473;-169,5093167;773;787;NA;60;Growth rate;Physiological;38;mm yr^-1;8;X-radiography (densitometer);9.6;mean;2.2;standard_deviation;NA;7;
159840;1;126;79;Acropora humilis;123;Johnston Atoll;16,7473;-169,5093167;773;787;NA;60;Growth rate;Physiological;38;mm yr^-1;8;X-radiography (densitometer);23.7;mean;5.7;standard_deviation;NA;4;
159841;1;126;46;Acropora cytherea;123;Johnston Atoll;16,7473;-169,5093167;773;787;NA;60;Growth rate;Physiological;38;mm yr^-1;8;X-radiography (densitometer);66.7;mean;16.7;standard_deviation;NA;13;
159842;1;126;46;Acropora cytherea;123;Johnston Atoll;16,7473;-169,5093167;773;787;NA;60;Growth rate;Physiological;38;mm yr^-1;8;X-radiography (densitometer);93.2;mean;31.8;standard_deviation;NA;21;
159843;1;126;191;Acropora valida;123;Johnston Atoll;16,7473;-169,5093167;773;787;NA;60;Growth rate;Physiological;38;mm yr^-1;8;X-radiography (densitometer);45;mean;9.1;standard_deviation;NA;24;
159844;1;126;752;Lobactis scutaria;123;Johnston Atoll;16,7473;-169,5093167;773;787;NA;60;Growth rate;Physiological;38;mm yr^-1;8;X-radiography (densitometer);5.9;mean;4.4;standard_deviation;NA;3;
159845;1;126;752;Lobactis scutaria;123;Johnston Atoll;16,7473;-169,5093167;773;787;NA;60;Growth rate;Physiological;38;mm yr^-1;8;X-radiography (densitometer);10.3;mean;3;standard_deviation;NA;14;
159846;1;126;1061;Montipora verrilli;123;Johnston Atoll;16,7473;-169,5093167;773;787;NA;60;Growth rate;Physiological;38;mm yr^-1;8;X-radiography (densitometer);17.2;mean;3.6;standard_deviation;NA;89;
159847;1;126;1156;Pavona duerdeni;123;Johnston Atoll;16,7473;-169,5093167;773;787;NA;60;Growth rate;Physiological;38;mm yr^-1;8;X-radiography (densitometer);8.6;mean;1.8;standard_deviation;NA;20;
159848;1;126;1156;Pavona duerdeni;123;Johnston Atoll;16,7473;-169,5093167;773;787;NA;60;Growth rate;Physiological;38;mm yr^-1;8;X-radiography (densitometer);11.8;mean;;;NA;14;
159849;1;126;1161;Pavona maldivensis;123;Johnston Atoll;16,7473;-169,5093167;773;787;NA;60;Growth rate;Physiological;38;mm yr^-1;8;X-radiography (densitometer);11;mean;;;NA;10;
159850;1;126;1161;Pavona maldivensis;123;Johnston Atoll;16,7473;-169,5093167;773;787;NA;60;Growth rate;Physiological;38;mm yr^-1;8;X-radiography (densitometer);13.1;mean;;;NA;7;
159851;1;126;1228;Pocillopora eydouxi;123;Johnston Atoll;16,7473;-169,5093167;773;787;NA;60;Growth rate;Physiological;38;mm yr^-1;8;X-radiography (densitometer);50.4;mean;;;NA;16;
159852;1;126;1234;Pocillopora meandrina;123;Johnston Atoll;16,7473;-169,5093167;773;787;NA;60;Growth rate;Physiological;38;mm yr^-1;8;X-radiography (densitometer);23;mean;;;NA;25;
159853;1;126;1303;Porites lobata;123;Johnston Atoll;16,7473;-169,5093167;773;787;NA;60;Growth rate;Physiological;38;mm yr^-1;8;X-radiography (densitometer);7.1;mean;;;NA;78;
159854;1;126;1304;Porites lutea;123;Johnston Atoll;16,7473;-169,5093167;773;787;NA;60;Growth rate;Physiological;38;mm yr^-1;8;X-radiography (densitometer);7.8;mean;;;NA;31;
159855;1;126;1269;Porites astreoides;227;Discovery Bay, Jamaica;18,467479;-77,404089;361;787;NA;60;Growth rate;Physiological;38;mm yr^-1;15;Image analysis;4.25;mean;;;NA;16;
